eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0616,29,"Russia launched an anti-terrorist campaign into Chechnya in August of 1998.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,30,"Russia claimed that a provocation for 1998 invasion was hostage taking performed by Chechen rebels.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,31,"In November of 2000 Russians occupied sixty percent of Chechen territory.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,32,"During the Russian invasion 3600 Chechen civilians were killed.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,1
D0616,33,"Post-invasion, Russian forces in Chechnya are still subject to hit and run attacks by rebel forces.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,1
D0616,34,"The Russian government has been fighting against Chechen separatists since December 1994.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,1
D0616,35,"The Russian government announced its intention to withdraw troop from Chechnya",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,36,"Some troops will stay behind and respond to any attacks from the rebels",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,37,"The Russians say Chechnya must stay within the Russian Confederation.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,1
D0616,38,"The Russians sent in some 30,000 troops to partition Chechnya.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,39,"By November 2000, the Russians occupied 60% of Chechen territory.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,40,"Some 3,600 Chechen civilians were killed.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,41,"Russia occupied Chechnya in 1994-1996.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,42,"Tens of thousands of lives were lost in the 1994-1996 Chechen war",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,43,"Russians claimed that air strikes had killed more than 2,000 Chechen rebels.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,1
D0616,44,"The Chechens said air strikes had killed 550 civilians.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,1
D0616,45,"In November 1999 Russia announced its intent to liberate all of Chechnya by February 2000.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,46,"On July 20, 2000 the Russian government announced its troop casualties since Aug. 2, 1999 as 2,518 killed.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,47,"Fighting still continues in Chechnya between Chechen guerrillas and Russian Government",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,48,"Chechen rebels have fought against the Russian government.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,1
D0616,49,"Terrorist attacks have been launched in major Russian cities as well as in border lands and Chechnya itself.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0616,50,"Russians responded with all-out attempts to occupy Chechnya in 1994-96.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,1
D0616,51,"After August 2, 1999,  Russians secured borders with Chechnya.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0616,52,"Attempts to subdue Chechen militants through occupation of their homeland have proved costly and ineffective.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0616,53,"The 1994-96 war cost tens of thousands of lives.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0616,54,"In 1999 Russian forces had occupied only 1/3 of Chechnya.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0620,55,"The school districts took measures included posting armed security officers in schools",Y,A2YKW761AK4ZGY,D0620.M.250.B.J,0
D0620,56,"Teachers and principals were trained on responding to armed intruders.",Y,A2YKW761AK4ZGY,D0620.M.250.B.J,0
D0620,57,"12 students were killed at the fatal shootings at Columbine High School.",Y,A2YKW761AK4ZGY,D0620.M.250.B.J,0
D0620,58,"2 students were involved in the shooting at Columbine high School.",Y,A2YKW761AK4ZGY,D0620.M.250.B.J,0
D0620,59,"One teacher was killed in the shooting at Columbine High School.",Y,A2YKW761AK4ZGY,D0620.M.250.B.J,0
D0620,60,"Schools have taken measures to prevent school violence and shootings.",Y,A22VACRM9GC73M,D0620.M.250.B.J,0
D0620,61,"The killers in the Columbine incident were isolated and picked on by other students.",Y,A22VACRM9GC73M,D0620.M.250.B.J,0
D0620,62,"Measures were taken by schools to deter violence by emphasizing the climate rather than its physical security measures.",Y,A22VACRM9GC73M,D0620.M.250.B.J,0
D0620,63,"Two students killed 12 classmates and a teacher at Columbine High School.",Y,A22VACRM9GC73M,D0620.M.250.B.J,1
D0620,64,"School teachers and principals were trained on conducting lockdowns.",Y,A22VACRM9GC73M,D0620.M.250.B.J,1
D0620,65,"Schools tightened access to campuses and improving screening for visitors.",Y,A22VACRM9GC73M,D0620.M.250.B.J,1
D0620,66,"Well-publicized school shootings took place in Colorado, Mississippi, Kentucky, Arkansas, and Oregon.",Y,A22VACRM9GC73M,D0620.M.250.B.J,1
D0620,67,"School administrators are suspending any student who makes threats.",Y,A2Q3FS9G8ITCN7,D0620.M.250.B.I,0
D0620,68,"The goal is to create a positive group atmosphere and to heal troubled students.",Y,A2Q3FS9G8ITCN7,D0620.M.250.B.I,0
D0620,69,"Another innovation in these schools is sponsoring a chapter of SAVE, Students Against Violence Everywhere.",Y,A2Q3FS9G8ITCN7,D0620.M.250.B.I,0
D0620,70,"Federal government studies have shown that young people are safe in school",Y,A2YKW761AK4ZGY,D0620.M.250.B.I,1
D0620,71,"There were violent occurrences in Littleton, Colorado and Jonesboro, Arkansas.",Y,A2YKW761AK4ZGY,D0620.M.250.B.I,1
D0620,72,"School officials nationwide are taking precautions to prevent violence in their schools.",Y,A2YKW761AK4ZGY,D0620.M.250.B.I,0
D0620,73,"Lock-down practice has become commonplace.",Y,A2YKW761AK4ZGY,D0620.M.250.B.I,1
D0620,74,"Some school districts are requiring school uniforms.",Y,A2YKW761AK4ZGY,D0620.M.250.B.I,1
D0620,75,"Canvas book bags are banned in some places.",Y,A2YKW761AK4ZGY,D0620.M.250.B.I,0
D0620,76,"Many districts have gun-free campaigns.",Y,A2YKW761AK4ZGY,D0620.M.250.B.I,0
D0620,77,"Schools have had to implement measures to prevent tragedies due to violent occurrences and shootings.",Y,A1CY01G7686ORZ,D0620.M.250.B.H,0
D0620,78,"Police offers are often assigned to schools, some armed.",Y,A1CY01G7686ORZ,D0620.M.250.B.H,1
D0620,79,"Some schools require a dress code that does not allow baggy clothing.",Y,A1CY01G7686ORZ,D0620.M.250.B.H,0
D0620,80,"Schools have established hot lines and tip boxes to find out about students with problems that could lead to violence.",Y,A1CY01G7686ORZ,D0620.M.250.B.H,0
D0620,81,"Schools are trying to address the root cause of violent and anti-social behavior.",Y,A1CY01G7686ORZ,D0620.M.250.B.H,0
D0620,82,"Some preventative measures are metal detectors and surveillance cameras.",Y,A1CY01G7686ORZ,D0620.M.250.B.H,1
D0620,83,"Some schools have removed lockers that could be used to store weapons.",Y,A1CY01G7686ORZ,D0620.M.250.B.H,0
D0620,84,"At some schools, backpacks are prohibited.",Y,A1CY01G7686ORZ,D0620.M.250.B.H,1
D0620,85,"Shootings resulting in the deaths of students and teachers have forced school authorities to implement measures to prevent more tragedy.",Y,AC5UD8N187QD6,D0620.M.250.B.H,0
D0620,86,"Schools have made modifications or additions such as installing metal detectors and surveillance cameras.",Y,AC5UD8N187QD6,D0620.M.250.B.H,0
D0620,87,"Greater involvement with law enforcement officials has led to police officers being assigned to schools.",Y,AC5UD8N187QD6,D0620.M.250.B.H,0
D0620,88,"Some officers are armed and some bring dogs trained to sniff out explosives.",Y,AC5UD8N187QD6,D0620.M.250.B.H,0
D0620,89,"Some schools require 'see through' book bags and prohibit backpacks.",Y,AC5UD8N187QD6,D0620.M.250.B.H,0
D0620,90,"More schools are beginning to address the root causes of anti-social and violent behavior.",Y,AC5UD8N187QD6,D0620.M.250.B.H,0
D0620,91,"Hot lines and tip boxes have been established to identify students with problems that could lead to violence.",Y,AC5UD8N187QD6,D0620.M.250.B.H,1
D0620,92,"School systems are requiring accurate and timely reporting and tracking of threats and incidents.",Y,A2IU5TX5S0FA1C,D0620.M.250.B.B,0
D0620,93,"One Kentucky school district posted the Ten Commandments in each classroom.",Y,A2IU5TX5S0FA1C,D0620.M.250.B.B,0
D0620,94,"20 states have laws requiring school safety plans.",Y,A2YKW761AK4ZGY,D0620.M.250.B.B,0
D0620,95,"Mississippi broadened its death penalty law to include killings on school campuses.",Y,A2YKW761AK4ZGY,D0620.M.250.B.B,1
D0620,96,"The federal Gun Free Schools Act requires states enact school safety laws to receive federal aid.",Y,A2YKW761AK4ZGY,D0620.M.250.B.B,0
D0620,97,"Schools keep all but main doors locked.",Y,A2YKW761AK4ZGY,D0620.M.250.B.B,0
D0620,98,"Schools do lockdown drills.",Y,A2YKW761AK4ZGY,D0620.M.250.B.B,1
D0620,99,"In some districts, police SWAT teams train at schools after hours.",Y,A2YKW761AK4ZGY,D0620.M.250.B.B,0
D0620,100,"Children are being taught to better deal with problems before they grow into rage.",Y,A2YKW761AK4ZGY,D0620.M.250.B.B,1
D0620,101,"In some districts  security staff and local police maintain blueprints of local schools.",Y,A2YKW761AK4ZGY,D0620.M.250.B.B,1
D0624,102,"On April 22, 1993 five young white men stabbed Stephen Lawrence.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.F,1
D0624,103,"Lawrence was an 18 year old black youth.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.F,0
D0624,104,"Lawrence was stabbed at a bus stop in London.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.F,1
D0624,105,"Police provided Lawrence no first aid.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.F,0
D0624,106,"Lawrence bled to death.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.F,1
D0624,107,"Police treated Lawrence's grieving parents badly.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.F,0
D0624,108,"The case collapsed before trial.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.F,0
D0624,109,"In 1996 Stephen's parents initiated a civil suit.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.F,1
D0624,110,"In Feb 1999, a government report found London's police force 'riven with pernicious and institutionalized racism'.",Y,A2IU5TX5S0FA1C,D0624.M.250.F.F,0
D0624,111,"A play about Stephen Lawrence's 1993 murder is called Color of Justice.",Y,A2IU5TX5S0FA1C,D0624.M.250.F.F,0
D0624,112,"Stephens Lawrence was murdered on April 22, 1993.",Y,A1CY01G7686ORZ,D0624.M.250.F.I,0
D0624,113,"Lawrence was murdered while he waited at a bus stop.",Y,A1CY01G7686ORZ,D0624.M.250.F.I,0
D0624,114,"Lawrence was murdered by a gang of white males.",Y,A1CY01G7686ORZ,D0624.M.250.F.I,0
D0624,115,"Three members of the gang were charged with murder.",Y,A1CY01G7686ORZ,D0624.M.250.F.I,0
D0624,116,""The Color of Justice" was a popular play about the incident.",Y,A1CY01G7686ORZ,D0624.M.250.F.I,0
D0624,117,"Laws were put into place making racial discrimination an offense.",Y,A1CY01G7686ORZ,D0624.M.250.F.I,1
D0624,118,"A scholarship for minority students in memory of Lawrence was started.",Y,A1CY01G7686ORZ,D0624.M.250.F.I,0
D0624,119,"After this incident, racism in the police department was brought to light.",Y,A1CY01G7686ORZ,D0624.M.250.F.I,0
D0624,120,"The racially-motivated murder was committed by a gang of white males.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.I,1
D0624,121,"London police were slow to act in trying to save Lawrence's life.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.I,0
D0624,122,"Eventually police charged three members of the gang for murder.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.I,1
D0624,123,"Their investigation was so flawed that the state prosecution had to abandon the case.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.I,0
D0624,124,"Stephen's parents publicly pursued justice for their son.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.I,0
D0624,125,"Stephen's parents brought two suspects to civil court.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.I,0
D0624,126,"Racism in the police department was exposed.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.I,1
D0624,127,"Stephen Lawrence was stabbed to death at a London bus stop in April 1993.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.H,1
D0624,128,"Lawrence was the son of Jamaican immigrant parents.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.H,0
D0624,129,"He was attacked by five white youths with a history of race baiting.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.H,0
D0624,130,"Three of the alleged killers were tried and acquitted.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.H,1
D0624,131,"Charges against the other two were dropped for insufficient evidence.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.H,0
D0624,132,"London's Metropolitan Police were found to be 'riven with pernicious and institutionalized racism'.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.H,0
D0624,133,"Public confidence in the police had fallen.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.H,0
D0624,134,"The Labor government of Tony Blair promised a radical overhaul of race discrimination laws.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.H,1
D0624,135,"One fifth of London's population are minorities.",Y,A3GQ6KDIZWCMW6,D0624.M.250.F.H,0
D0624,136,"94% of British citizens are white.",Y,A3GQ6KDIZWCMW6,D0624.M.250.F.H,0
D0624,137,"An architecture scholarship was launched by Prince Charles to honor Lawrence's memory.",Y,A3GQ6KDIZWCMW6,D0624.M.250.F.H,0
D0624,138,"Of Lawrence's five assailants, three were acquitted.",Y,A3GQ6KDIZWCMW6,D0624.M.250.F.H,0
D0624,139,"Stephen Lawrence was attacked in April 1993 at a London bus stop.",Y,A3GQ6KDIZWCMW6,D0624.M.250.F.H,1
D0624,140,"Stephen Lawrence was 18 years old and the child of Jamaican immigrants.",Y,A3GQ6KDIZWCMW6,D0624.M.250.F.H,0
D0624,141,"Just over 2% of London's police force are minorities.",Y,A3GQ6KDIZWCMW6,D0624.M.250.F.H,0
D0624,142,"Athena was the name of a the crackdown on racist crimes in London.",Y,A3GQ6KDIZWCMW6,D0624.M.250.F.H,0
D0624,143,"Three of five suspects in the killing were questioned and released.",Y,A2YKW761AK4ZGY,D0624.M.250.F.B,0
D0624,144,"None of the suspects were brought to trial.",Y,A2YKW761AK4ZGY,D0624.M.250.F.B,1
D0624,145,"Lawrence's parents filed a civil lawsuit against the suspects.",Y,A2YKW761AK4ZGY,D0624.M.250.F.B,0
D0624,146,"Three suspects were acquitted in the civil suit.",Y,A2YKW761AK4ZGY,D0624.M.250.F.B,1
D0624,147,"On April 22, 1993, Stephen Lawrence was stabbed to death at a London bus stop.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.B,1
D0624,148,"Stephen Lawrence was an eighteen-year-old black youth.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.B,0
D0624,149,"Lawrence was stabbed to death by a group of white attackers.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.B,0
D0624,150,"His killing became the focus of debate over relations between police and ethnic minorities.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.B,0
D0624,151,"Police acted slowly and incompetently investigating his murder.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.B,1
D0624,152,"Five years after his killing, the Metropolitan Police Commissioner apologized to the teen's parents.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.B,0
D0624,153,"Seven years after the killing, three of the five suspected killers were arrested for the murder.",Y,A2Q3FS9G8ITCN7,D0624.M.250.F.B,0
D0627,154,"The US ratified the Hague Convention on Intercountry Adoption in July 2000.",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,0
D0627,155,"The Hague Convention on Intercountry Adoption, which was created to harmonize the adoption practices of different countries.",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,0
D0627,156,"The Hague Convention on Intercountry Adoption, which was created to improve the treatment of children.",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,1
D0627,157,"China now requires foreigners to provide extensive background information",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,0
D0627,158,"In July 2000, the US ratified the Hague Convention on Intercountry Adoption.",Y,AC5UD8N187QD6,D0627.M.250.I.G,1
D0627,159,"The Hague Convention on Intercountry Adoption was created to establish guidelines for international adoptions.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,160,"Russia and China are the primary sources for adoption by Americans.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,161,"Russia and China passed laws that put tighter restrictions on the procedures for adoption.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,162,"Russia passed a law giving Russians more control over foreign adoptions.",Y,AC5UD8N187QD6,D0627.M.250.I.G,1
D0627,163,"China requires foreigners to sign and register agreement with the Chinese government prior to adoption.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,164,"Supply of children for adoption in foreign countries exceeds demand in the US.",Y,AC5UD8N187QD6,D0627.M.250.I.G,1
D0627,165,"Some children adopted from orphanages that have horrific conditions develop anti-social behavior.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,166,"The Hague Convention on Protection of Children and Cooperation in Respect of Intercountry Adoption was ratified in 1993.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,1
D0627,167,"The U.S. signed it in 1994, but did not ratify and implement it until 2000.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,0
D0627,168,"U.S. families and their foreign adoptees struggle with race and culture identity, and racial bias.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,0
D0627,169,"Abortion was legalized in 1973.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,1
D0627,170,"In 1998 Guatemala suspended all foreigner adoptions.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,0
D0627,171,"The U.S. signed the Hague Convention on Protection of Children and Cooperation in Respect of Intercountry Adoption in 1994.",Y,A22VACRM9GC73M,D0627.M.250.I.F,1
D0627,172,"The U.S. ratified the Hague Convention on Protection of Children and Cooperation in Respect of Intercountry Adoption in 2000.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,173,"Internationally there are far more orphans than adoptive parents.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,174,"Chinese law restricts foreigner adoptions.",Y,A22VACRM9GC73M,D0627.M.250.I.F,1
D0627,175,"Russia tightened control over foreigner adoptions.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,176,"Russia exports more adopted children than any other country.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,177,"Cambodia approves foreigner adoptions that meet the adopting country's law.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,178,"The UN Hague Convention treaty was approved by US Congress in 2000.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,1
D0627,179,"The UN Hague Convention on International Adoptions offered guidelines for reform.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,0
D0627,180,"Most international adoptees look different than their white, middle-class parents.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,0
D0627,181,"The children felt disassociated from their birth heritage.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,1
D0627,182,"Today would-be parents are screened for cultural sensitivity.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,1
D0627,183,"Families join adoption-support groups.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,0
D0627,184,"In 1999, 16,396 adopted children came to the US from abroad.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.I,0
D0627,185,"Korea is the first nation from which US citizens systematically adopted children.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.I,1
D0627,186,"Korean children, who were adopted but are now adults, have said they felt disassociated from their birth heritage.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.I,0
D0627,187,"The United States has ratified the Convention.",Y,A2Q3FS9G8ITCN7,D0627.M.250.I.H,0
D0627,188,"Some US legislators proposed implementing legislation that would preclude homosexuals and others with 'promiscuous lifestyles' from adopting children.",Y,A2Q3FS9G8ITCN7,D0627.M.250.I.H,0
D0627,189,"In many cases those laws specify a one-child adoption limit.",Y,A2Q3FS9G8ITCN7,D0627.M.250.I.H,0
D0627,190,"Many US couples look to international adoptions because of a smaller and smaller supply of white American-born infants.",Y,A2Q3FS9G8ITCN7,D0627.M.250.I.H,0
D0627,191,"The Hague Convention on Intercountry Adoptions establishes safeguards so that international adoptions meet global standards to protect children.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.H,1
D0627,192,"Russia has replaced China as the nation providing most children for adoption in the US.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.H,0
D0627,193,"Russia and China have been amending their laws to prevent abuses in adoptions.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.H,0
D0627,194,"International adoption by US families notably traces to adoption of Korean orphans after the Koran War.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.H,1
D0627,195,"In many foreign countries the supply of babies for adoption exceeds the demand.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.H,1
D0627,196,"Cultural awareness events and support groups are being formed in the US for adoptive parents.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.H,1
D0615,197,"Scientists see evolution as one of five unifying concepts linking all scientific disciplines.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.E,0
D0615,198,"Scientists creationism as a literal reading of Genesis clearly contradicted by science and intelligent design.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.E,0
D0615,199,"Supporters of creationism are primarily fundamentalist Christians who have faith in the literal truth of the Bible.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.E,0
D0615,200,"Some condemn the teaching of evolution as a form of secular humanism undermining religions, social and cultural values.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.E,1
D0615,201,"Two basic perspectives are at the core of the debate over teaching of evolution",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,1
D0615,202,"Science teachers and their supporters see evolution as one of five unifying concepts linking all scientific disciplines.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,1
D0615,203,"Supporters of creationism, creation science, and intelligent design are primarily fundamentalist Christians.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,1
D0615,204,"Intelligent design avoids mention of God.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,0
D0615,205,"A 1999 a poll showed 83% of Americans favoring teaching evolution in the public schools.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,0
D0615,206,"68% thinking one can both believe in evolution and that God created humans and guided their development.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,0
D0615,207,"Court decisions against teaching creationism as science occurred.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,0
D0615,208,"There are two advocacy perspectives on what to teach in American public school biology classes: evolution and creationism.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.F,0
D0615,209,"Evolution science holds that all species arose over millions of years through genetic mutations and natural selection.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.F,1
D0615,210,"U.S. Supreme Court rulings have found that creation is a religious belief by some American fundamentalist Christians.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.F,0
D0615,211,"Creationists say 'evil-lution' is attacking their beliefs and destroying America with 'moral relativism'.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.F,1
D0615,212,"Evolution science holds that the Earth is billions of years old.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,213,"Repeated U.S. Supreme Court rulings have found that creationism is not science",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,214,"The constitution protects individuals' expression of religious beliefs even in public schools.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,1
D0615,215,"The constitution bars government officials from favoring one religion.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,216,"New Mexico requires that only evolution be taught.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,217,"In America, 40% of scientists believe in God.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,1
D0615,218,"Eight-three percent of the pubic favor teaching evolution in public schools.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,219,"Seventy-nine percent favor teaching creationism also.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,220,"Biology and other aspects of science cannot be mastered without first understanding evolution.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,1
D0615,221,"Proponents of evolutionary theory use a plethora of evidence.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,222,"Scientists and clergy who believe in both God and evolution are often called upon to help the conservative public.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,223,"Proponents of 'Creation Science' believe a divine being created humans and other species a mere 10,000 years ago.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,224,"Proponents of 'Creation Science' want evolution to be fairly represented and juxtaposed with other theories of life.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,225,"Creative design is seen by some as a compromise.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,1
D0615,226,"Creative design is seen by others as an opening for religion-based teaching.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,227,"Teaching the origins of life on earth is a controversial and emotional topic.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,1
D0615,228,"Proponents of 'Creations Science' believe a divine being created humans and other species a mere 10.00 years ago.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,229,"Proponents of Intelligent Design don't always posit God as the creator.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,230,"Proponents of Creation Science use the bible as the ultimate authority on how the world was formed.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,231,"Supporters of Intelligent design want evolution to be fairly represented and juxtaposed with other theories of life.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,232,"Religion based teaching being inserted into the curriculum would be unconstitutional.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,1
D0615,233,"Evolution theory explains how plant and animal species arise.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,0
D0615,234,"Evolution theory explains why there is diversity among species.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,0
D0615,235,"Scientific evidence shows that life began almost 4 million years ago with simple organisms.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,0
D0615,236,"The bible notion is that God created man in his own image.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,0
D0615,237,"Creationists reject the scientific method.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,0
D0615,238,"Species adapt to their environment and pass on genetic characteristics to their offspring.",Y,A2IU5TX5S0FA1C,D0615.M.250.F.J,1
D0615,239,"The theory of evolution contradicts the Biblical notion that God created man in His image.",Y,A2IU5TX5S0FA1C,D0615.M.250.F.J,1
D0615,240,"Creationism holds that a divine being created humans and other species 10,000 years ago.",Y,A2IU5TX5S0FA1C,D0615.M.250.F.J,1
D0615,241,"The Big Bang Theory, suggests that the universe originated in a colossal explosion about 15 billion years ago.",Y,A2IU5TX5S0FA1C,D0615.M.250.F.J,1
D0601,242,"At least half of U.S. Indians live in poverty.",Y,A2IU5TX5S0FA1C,D0601.M.250.A.E,0
D0601,243,"Forty-nine percent of those living on Indian reservations are unemployed.",Y,A2IU5TX5S0FA1C,D0601.M.250.A.E,0
D0601,244,"Federal funding is inadequate to satisfy the staggering needs of reservations.",Y,A2IU5TX5S0FA1C,D0601.M.250.A.E,1
D0601,245,"Indian death rate is 35 times higher then the rest of the population",Y,A1G331HUXOSJAM,D0601.M.250.A.E,1
D0601,246,"The reservation system has helped preserve Indian culture.",Y,A1G331HUXOSJAM,D0601.M.250.A.E,0
D0601,247,"Federal funding in not enough to help the needs of the reservations.",Y,A1G331HUXOSJAM,D0601.M.250.A.E,0
D0601,248,"The reservation system does recognize the Indian fishing and hunting rights.",Y,A1G331HUXOSJAM,D0601.M.250.A.E,0
