eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D376,471,"The International Court of Justice is in The Netherlands.",Y,AURYD2FH3FUOQ,D376.M.250.E.A,1
D376,472,"Portugal is the recognized administrator of East Timor.",Y,AURYD2FH3FUOQ,D376.M.250.E.A,1
D376,473,"The US downed an Iranian Airbus with a missile.",Y,AURYD2FH3FUOQ,D376.M.250.E.A,0
D376,474,"The International Court of Justice issues ruling on international law disputes.",Y,AJQGWGESKQT4Y,D376.M.250.E.G,0
D376,475,"Any state can submit disputes to The International Court of Justice.",Y,AJQGWGESKQT4Y,D376.M.250.E.G,1
D376,476,"The International Court of Justice rulings sometimes fuel debate.",Y,AJQGWGESKQT4Y,D376.M.250.E.G,0
D376,477,"The International Court of Justice may appoint independent tribunals.",Y,AJQGWGESKQT4Y,D376.M.250.E.G,0
D376,478,"The International Court of Justice hears varied types of cases.",Y,AJQGWGESKQT4Y,D376.M.250.E.G,1
D376,479,"The International Court of Justice does not have powers to enforce its orders.",Y,AJQGWGESKQT4Y,D376.M.250.E.G,0
D376,480,"The International Court of Justice has ruled on border disputes.",Y,AJQGWGESKQT4Y,D376.M.250.E.G,0
D376,481,"The International Court of Justice heard a case regarding British petroleum.",Y,AJQGWGESKQT4Y,D376.M.250.E.G,0
D376,482,"The International Court of Justice at The Hague, acts as a world court.",Y,AAASQIW3J32OL,D376.M.250.E.G,0
D376,483,"The International Court of Justice at The Hague issues rulings on international law disputes.",Y,AAASQIW3J32OL,D376.M.250.E.G,1
D376,484,"The International Court of Justice at The Hague has ruled on citizenship rights.",Y,AAASQIW3J32OL,D376.M.250.E.G,0
D376,485,"The International Court of Justice at The Hague has ruled on the placement of embargoes.",Y,AAASQIW3J32OL,D376.M.250.E.G,1
D376,486,"The World Court is another term for the International Court of Justice.",Y,AJQGWGESKQT4Y,D376.M.250.E.I,0
D376,487,"The World Court has 15 permanent judges.",Y,AJQGWGESKQT4Y,D376.M.250.E.I,1
D376,488,"The World Court hears and rules on disputes between countries",Y,AJQGWGESKQT4Y,D376.M.250.E.I,0
D376,489,"The World Court hears and rules on violations of international law.",Y,AJQGWGESKQT4Y,D376.M.250.E.I,1
D376,490,"The World Court's decisions traditionally carry some diplomatic weight.",Y,AJQGWGESKQT4Y,D376.M.250.E.I,0
D376,491,"The World Court has no enforcement powers.",Y,AJQGWGESKQT4Y,D376.M.250.E.I,1
D376,492,"Some countries refuse to recognize The World Court's authority.",Y,AJQGWGESKQT4Y,D376.M.250.E.I,1
D376,493,"The World Court overruled a UN resolution condemning South African control over Namibia.",Y,AJQGWGESKQT4Y,D376.M.250.E.I,0
